0   1
100   0   0   0   0
 -5.47032e-05   -4.92201e-05  

     -3.18956      -0.179712       -0.14831    -0.00315762    0.000567688  
 -0.000672933       0.123654      -0.829614       0.397442      -0.372143  
  -0.00140092    3.06356e-05     0.00300137        12.7679       0.719395  
     0.593692      0.0126401    -0.00227248     0.00269378       0.321437  
    -0.153894       0.934342    -0.00827302     0.00578772     0.00379941  

       -3.18956      -0.179712       -0.14831    -0.00315762    0.000567688  
 -0.000672933       0.123654      -0.829614       0.397442      -0.372143  
  -0.00140092    3.06356e-05     0.00300137        12.7679       0.719395  
     0.593692      0.0126401    -0.00227248     0.00269378       0.321437  
    -0.153894       0.934342    -0.00827302     0.00578772     0.00379941  

  

0.0746916   4.73308
0.0806291   2.32023
0.0918188   1.52859
0.103082   1.12778
0.113979   0.884897
0.124512   0.721892
0.134747   0.604973
0.14475   0.517081
0.154579   0.448661
0.164282   0.39394
0.173898   0.349224
0.18346   0.312037
0.192995   0.28066
0.202529   0.253858
0.212082   0.230724
0.221672   0.210576
0.231315   0.19289
0.241028   0.177258
0.250823   0.163358
0.260712   0.150931
0.270709   0.139767
0.280823   0.129694
0.291066   0.120571
0.301447   0.112277
0.311976   0.104715
0.322662   0.0977978
0.333515   0.0914549
0.344543   0.0856239
0.355754   0.0802514
0.367158   0.075291
0.378764   0.0707024
0.390578   0.0664501
0.402611   0.062503
0.41487   0.0588336
0.427364   0.0554175
0.4401   0.052233
0.453089   0.0492607
0.466338   0.0464834
0.479856   0.0438854
0.493652   0.0414528
0.507734   0.0391728
0.522112   0.037034
0.536795   0.035026
0.551791   0.0331394
0.567111   0.0313654
0.582763   0.0296963
0.598758   0.0281248
0.615105   0.0266443
0.631814   0.0252487
0.648896   0.0239325
0.666361   0.0226905
0.68422   0.021518
0.702483   0.0204106
0.721162   0.0193641
0.740268   0.018375
0.759812   0.0174396
0.779806   0.0165547
0.800262   0.0157174
0.821193   0.0149247
0.842612   0.0141741
0.86453   0.0134632
0.0621533   4.7609
0.0735215   2.33835
0.0864187   1.54112
0.0985901   1.13704
0.110074   0.8921
0.121028   0.727708
0.131585   0.609799
0.141846   0.521169
0.151888   0.45218
0.16177   0.397009
0.171541   0.351928
0.181237   0.314441
0.190893   0.282812
0.200533   0.255796
0.210182   0.232479
0.219859   0.212173
0.229583   0.194348
0.239369   0.178595
0.249232   0.164587
0.259184   0.152064
0.26924   0.140814
0.279409   0.130664
0.289703   0.12147
0.300133   0.113114
0.310707   0.105494
0.321437   0.0985245
0.33233   0.0921336
0.343397   0.0862586
0.354646   0.0808457
0.366085   0.0758481
0.377724   0.071225
0.38957   0.0669409
0.401634   0.0629642
0.413922   0.0592674
0.426444   0.0558259
0.439208   0.0526177
0.452222   0.0496233
0.465496   0.0468254
0.479038   0.0442081
0.492857   0.0417574
0.506962   0.0394606
